ufb,usefulness,experience,numofrv,lenrv,dup,score
17,0.894736842,0,1,459,0,2579
6,1,0,1,939,0,2580
0,0,0,1,436,0,2582
2,1,0,1,925,0,2582
2,0.5,0,1,212,0,2583
3,0.75,0,1,1319,0,2584
10,0.909090909,0,1,572,0,2586
1,1,0,1,524,0,2587
4,1,0,1,155,0,2588
3,0.75,0,1,211,0,2589
5,0.555555556,0,1,127,0,2589
12,0.666666667,0,2,604.5,1,2589
0,0,0,1,468,0,2590
4,1,0,1,833,0,2592
3,1,0,1,992,0,2593
1,1,0,1,466,0,2593
3,0.75,0,1,179,0,2593
4,0.8,0,1,100,0,2593
8,0.888888889,0,1,1142,0,2594
3,0.75,0,1,465,0,2595
3,1,0,1,494,0,2596
2,0.666666667,0,1,909,0,2596
6,0.75,0,1,57,0,2597
3,1,0,1,376,0,2597
3,1,0,1,395,0,2598
3,0.214285714,0,1,389,0,2598
3,0.6,0,1,736,0,2598
0,0,0,1,487,0,2599
4,0.571428571,0,1,6175,0,2599
5,1,0,1,1984,0,2600
2,0.666666667,0,1,348,0,2600
1,1,0,1,150,0,2601
11,0.846153846,0,1,2201,0,2602
4,0.307692308,0,1,236,0,2603
9,0.9,0,1,4800,0,2604
3,0.75,0,1,415,0,2605
0,0,0,1,679,0,2605
4,1,0,1,607,0,2605
0,0,0,1,466,0,2607
2,0.5,0,1,218,0,2608
5,1,0,1,494,0,2609
6,0.428571429,0,1,253,0,2610
4,1,0,1,645,0,2610
0,0,0,1,189,0,2612
0,0,0,1,889,0,2614
1,1,0,1,504,0,2615
3,0.375,0,1,1278,0,2615
15,0.9375,0,1,1545,0,2616
2,1,0,1,474,0,2617
0,0,0,2,371,1,2618
6,1,0,1,1077,0,2619
1,1,0,1,427,0,2620
1,0.5,0,1,770,0,2620
3,0.157894737,0,1,315,0,2621
6,0.125,0,1,898,0,2621
13,0.764705882,0,1,955,0,2622
2,0.222222222,0,1,368,0,2625
5,1,0,1,714,0,2626
2,1,340,2,456,1,2630
0,0,0,1,365,0,2631
1,1,0,1,388,0,2633
1,0.5,0,1,301,0,2633
3,0.333333333,0,1,349,0,2634
1,0.2,0,1,638,0,2634
2,1,0,1,863,0,2635
8,0.8,0,1,85,0,2635
8,0.5,0,1,230,0,2636
4,0.444444444,0,1,923,0,2637
2,0.5,0,1,677,0,2639
0,0,0,1,17841,0,2639
5,0.357142857,0,2,227,1,2640
8,0.888888889,0,1,1243,0,2642
3,1,0,1,300,0,2643
12,0.272727273,0,1,1046,0,2643
34,1,0,1,237,0,2644
6,0.375,0,1,521,0,2644
3,0.75,0,1,431,0,2646
1,1,0,1,267,0,2646
2,0.666666667,0,1,729,0,2647
5,0.833333333,0,1,1925,0,2647
2,0.666666667,0,1,484,0,2648
6,1,0,1,455,0,2648
2,1,0,1,444,0,2648
2,1,0,1,505,0,2649
9,0.346153846,0,1,1699,0,2650
2,0.4,0,1,297,0,2651
1,0.5,121,3,580.3333333,1,2652
1,1,0,1,696,0,2653
6,1,0,1,407,0,2655
15,0.882352941,334,4,590.75,1,2655
3,1,0,1,1449,0,2655
1,1,0,1,283,0,2657
26,0.838709677,0,1,863,0,2657
6,0.857142857,0,2,320.5,1,2658
8,0.727272727,10,2,1680.5,1,2659
4,1,0,1,295,0,2659
2,0.666666667,0,1,316,0,2660
2,1,0,1,228,0,2660
11,1,0,1,662,0,2662
2,1,0,1,1480,0,2662
1,0.125,0,1,265,0,2663
2,0.333333333,0,1,496,0,2663
4,0.666666667,0,1,552,0,2663
1,0.5,0,1,1264,0,2666
0,0,0,1,566,0,2668
1,0.5,0,1,576,0,2668
10,0.833333333,0,1,945,0,2668
1,0.5,0,1,2153,0,2668
1,0.333333333,0,1,328,0,2669
0,0,0,1,441,0,2669
15,0.652173913,0,1,7265,0,2669
4,1,0,1,879,0,2669
1,1,0,1,386,0,2669
3,0.6,2,2,731,1,2673
5,0.714285714,0,1,891,0,2673
5,0.714285714,0,1,2471,0,2673
17,0.772727273,0,1,961,0,2674
4,1,0,1,228,0,2674
0,0,0,1,1771,0,2675
1,0.5,0,1,384,0,2678
3,1,0,1,580,0,2678
3,0.75,0,1,100,0,2679
16,0.941176471,0,1,398,0,2679
8,1,0,2,749.5,1,2679
8,0.8,81,1,609,0,2680
2,1,0,2,495,1,2680
1,0.25,0,1,576,0,2680
8,0.571428571,0,1,2516,0,2682
4,1,0,1,1306,0,2682
2,1,0,1,327,0,2684
2,1,0,1,836,0,2684
10,0.909090909,0,1,295,0,2684
14,0.5,98,2,718,1,2684
0,0,0,1,89,0,2685
4,0.8,0,1,198,0,2685
17,0.944444444,0,1,305,0,2685
0,0,0,1,1808,0,2685
1,1,0,1,365,0,2686
7,0.7,0,1,844,0,2686
9,0.9,0,1,389,0,2687
16,0.280701754,0,1,2158,0,2689
6,0.75,0,1,279,0,2690
13,0.866666667,0,1,863,0,2691
2,1,0,1,321,0,2691
6,0.857142857,0,1,965,0,2692
6,0.857142857,0,1,172,0,2692
1,0.333333333,0,1,319,0,2692
1,0.5,0,1,349,0,2693
3,0.6,0,1,396,0,2693
8,0.727272727,289,2,785.5,1,2694
1,0.2,0,1,1372,0,2695
1,0.25,0,1,122,0,2695
2,0.5,0,1,712,0,2698
2,0.666666667,0,1,340,0,2699
0,0,0,1,117,0,2701
1,1,0,1,513,0,2703
2,0.5,0,1,358,0,2704
4,1,1428,2,366.6666667,1,2705
26,1,0,1,323,0,2706
5,0.555555556,0,1,278,0,2707
0,0,0,1,326,0,2707
1,1,0,1,671,0,2707
1,1,0,1,315,0,2707
0,0,0,1,720,0,2707
5,1,0,1,620,0,2708
5,0.833333333,0,1,1241,0,2709
1,1,0,1,554,0,2709
1,1,0,1,2627,0,2710
26,0.896551724,0,1,1208,0,2712
3,1,0,1,1132,0,2713
5,1,328,2,267,1,2714
0,0,0,1,527,0,2714
23,0.958333333,0,1,437,0,2716
1,1,371,2,324,1,2717
1,0.333333333,0,1,152,0,2717
7,0.35,94,2,3696,1,2718
0,0,0,1,455,0,2718
1,0.5,0,1,97,0,2720
4,0.571428571,0,1,750,0,2720
0,0,0,1,130,0,2720
2,1,0,1,293,0,2722
2,1,0,1,715,0,2725
16,0.842105263,0,1,475,0,2726
14,0.875,0,1,492,0,2727
0,0,0,1,483,0,2729
1,1,0,1,235,0,2730
23,1,0,1,761,0,2731
17,0.68,0,1,617,0,2732
5,1,0,1,294,0,2732
1,0.5,0,1,545,0,2736
2,1,0,1,1257,0,2736
5,1,0,1,1214,0,2736
7,1,0,1,1337,0,2737
12,0.857142857,0,1,669,0,2737
4,0.032520325,0,1,481,0,2737
2,1,0,2,562,1,2740
1,0.5,0,1,842,0,2742
8,0.888888889,0,1,431,0,2744
3,1,0,1,3000,0,2745
14,0.933333333,0,1,1651,0,2745
4,1,0,1,2188,0,2745
7,0.777777778,0,1,658,0,2745
2,1,0,1,193,0,2746
16,0.941176471,0,1,924,0,2746
0,0,0,1,278,0,2747
9,0.642857143,0,1,533,0,2747
16,0.761904762,0,1,547,0,2747
1,1,0,1,136,0,2748
69,0.945205479,579,2,379.5,1,2748
7,0.368421053,0,1,1289,0,2749
8,0.727272727,0,1,2257,0,2749
0,0,0,1,726,0,2749
6,1,0,1,608,0,2751
2,0.117647059,0,1,172,0,2752
2,0.142857143,0,1,113,0,2753
12,1,0,1,668,0,2753
14,0.823529412,0,1,1193,0,2753
0,0,298,2,473,1,2754
0,0,0,1,144,0,2755
3,0.75,0,2,467,1,2755
4,1,0,1,455,0,2756
12,0.4,0,2,864.5,1,2757
1,1,0,1,688,0,2760
50,0.641025641,0,1,1172,0,2760
0,0,0,1,321,0,2761
1,1,0,1,286,0,2765
3,0.333333333,0,1,512,0,2766
11,1,0,1,448,0,2766
1,0.5,0,1,496,0,2767
2,1,0,1,1279,0,2768
2,1,0,1,388,0,2768
5,0.625,0,1,115,0,2768
1,1,0,1,972,0,2769
7,0.7,0,1,1078,0,2771
0,0,0,1,275,0,2772
2,0.5,0,1,308,0,2772
8,0.145454545,519,2,387.5,1,2775
5,1,0,1,870,0,2776
12,0.266666667,0,1,815,0,2776
21,1,0,1,746,0,2782
3,1,0,1,320,0,2783
1,0.5,0,1,475,0,2784
6,0.857142857,0,1,352,0,2784
1,1,0,1,237,0,2785
9,0.642857143,0,1,995,0,2785
3,0.166666667,0,1,1735,0,2788
0,0,0,1,112,0,2788
0,0,0,1,343,0,2789
4,1,0,1,1829,0,2790
1,1,0,1,492,0,2791
0,0,0,1,798,0,2791
5,0.833333333,0,1,566,0,2792
5,0.833333333,0,1,422,0,2793
4,1,0,1,382,0,2794
0,0,0,1,1495,0,2797
5,1,0,1,507,0,2798
4,1,0,1,294,0,2799
5,1,0,1,506,0,2801
3,1,0,1,186,0,2802
22,1,0,1,604,0,2805
6,0.666666667,0,1,284,0,2806
1,1,0,1,787,0,2807
2,0.666666667,0,1,1296,0,2808
5,0.2,0,1,637,0,2809
9,0.9,0,1,2405,0,2810
0,0,0,1,483,0,2810
1,1,0,1,1033,0,2812
1,0.043478261,0,1,460,0,2813
0,0,0,1,264,0,2813
2,1,0,1,937,0,2813
9,1,0,1,1269,0,2813
0,0,0,1,791,0,2816
8,0.888888889,266,2,1054.5,1,2817
0,0,266,2,175,1,2819
3,0.75,0,1,356,0,2820
0,0,0,1,202,0,2822
2,0.4,0,1,219,0,2822
7,1,0,1,659,0,2822
5,0.625,0,1,396,0,2824
4,0.666666667,0,1,313,0,2825
1,0.333333333,0,2,750.5,1,2825
1,1,0,2,596,1,2827
1,0.066666667,0,1,653,0,2831
0,0,0,1,100,0,2832
5,1,0,1,1390,0,2833
9,0.692307692,0,1,593,0,2833
0,0,0,1,604,0,2833
5,1,0,1,620,0,2834
0,0,0,1,257,0,2835
0,0,0,1,404,0,2835
5,0.833333333,0,1,164,0,2835
1,1,0,1,399,0,2835
1,1,0,1,328,0,2836
5,1,0,1,574,0,2840
3,1,0,1,432,0,2841
4,0.571428571,0,1,133,0,2841
0,0,155,2,932,1,2842
11,0.578947368,0,1,1804,0,2842
4,0.25,0,1,671,0,2843
6,1,0,1,719,0,2844
2,1,0,1,811,0,2845
2,1,0,1,680,0,2847
0,0,0,1,388,0,2847
1,0.5,0,1,418,0,2848
7,1,0,1,3335,0,2850
7,0.875,0,1,932,0,2851
2,1,0,1,863,0,2852
2,0.666666667,0,1,1647,0,2854
1,0.5,0,1,2349,0,2855
2,0.666666667,0,1,646,0,2857
1,1,0,1,282,0,2858
3,0.375,0,1,794,0,2860
0,0,0,1,111,0,2860
5,1,0,1,367,0,2861
19,1,0,1,1216,0,2864
13,0.722222222,339,2,346,1,2865
5,1,0,1,305,0,2867
3,0.75,0,1,759,0,2868
19,0.76,0,1,730,0,2869
1,0.5,0,1,491,0,2869
1,1,0,2,977,1,2869
2,0.5,0,1,422,0,2871
2,0.5,0,1,662,0,2871
16,1,0,1,1515,0,2872
14,1,0,1,1278,0,2872
1,1,0,1,703,0,2873
13,1,0,1,2457,0,2873
2,0.666666667,62,2,555,1,2874
5,1,0,1,1599,0,2875
3,1,0,2,258,1,2876
1,1,0,1,340,0,2876
2,1,0,1,278,0,2878
0,0,29,2,304.5,1,2878
2,0.333333333,0,1,202,0,2881
21,0.913043478,0,1,721,0,2882
4,0.571428571,0,1,169,0,2883
0,0,0,1,589,0,2884
4,1,0,1,497,0,2884
4,0.666666667,0,1,790,0,2884
11,0.916666667,0,1,184,0,2885
12,0.571428571,0,1,1912,0,2885
3,1,60,2,966.5,1,2889
4,1,0,1,477,0,2889
1,1,0,1,657,0,2889
2,0.4,0,1,284,0,2893
2,0.666666667,0,1,379,0,2895
1,0.5,0,1,672,0,2896
11,0.785714286,0,1,2836,0,2897
11,1,0,1,833,0,2898
0,0,0,1,353,0,2901
2,0.666666667,0,1,134,0,2903
1,1,0,1,648,0,2903
4,0.19047619,0,1,100,0,2906
4,1,0,1,1549,0,2911
3,1,76,2,1193,1,2911
9,1,0,1,291,0,2912
3,0.6,0,1,247,0,2914
3,0.75,0,1,273,0,2915
1,1,0,1,903,0,2915
1,1,0,1,244,0,2916
16,0.888888889,718,2,400.5,1,2916
12,1,0,1,1861,0,2918
0,0,0,1,483,0,2919
6,1,0,1,332,0,2922
4,0.8,0,1,422,0,2922
3,0.75,0,1,556,0,2924
2,0.5,0,3,647.3333333,1,2925
0,0,0,1,360,0,2925
2,1,0,1,384,0,2925
1,0.25,0,1,157,0,2925
3,0.428571429,0,1,480,0,2927
3,1,0,1,214,0,2929
0,0,0,1,241,0,2930
1,0.5,0,1,1200,0,2930
5,1,0,1,749,0,2932
3,0.75,0,1,1176,0,2933
3,0.5,0,1,361,0,2934
4,0.8,0,1,881,0,2935
12,0.923076923,0,1,688,0,2935
0,0,0,1,226,0,2936
0,0,0,1,621,0,2936
10,1,0,1,910,0,2936
1,0.333333333,0,1,316,0,2936
5,0.384615385,0,1,307,0,2939
1,0.5,0,1,842,0,2939
1,0.25,0,1,86,0,2942
15,0.833333333,0,1,896,0,2945
2,1,0,1,662,0,2945
1,1,28,2,814,1,2945
6,1,0,1,753,0,2946
0,0,0,1,265,0,2946
0,0,0,1,864,0,2947
3,1,0,1,2719,0,2948
1,1,0,1,1851,0,2948
3,1,0,1,404,0,2949
5,0.555555556,74,2,705,1,2952
2,1,0,1,328,0,2954
0,0,0,1,575,0,2955
12,0.75,26,2,485.5,1,2956
12,0.923076923,0,1,315,0,2957
3,0.428571429,0,1,472,0,2959
4,1,0,1,689,0,2960
14,0.933333333,0,1,231,0,2960
1,0.333333333,0,2,389,1,2962
6,1,0,1,675,0,2962
17,1,0,1,209,0,2962
2,0.25,0,1,675,0,2962
16,1,0,1,592,0,2962
2,0.285714286,0,1,536,0,2963
0,0,0,1,237,0,2965
1,1,0,1,412,0,2965
4,0.571428571,0,1,243,0,2966
2,0.666666667,0,1,612,0,2967
3,0.6,0,1,2239,0,2971
16,0.64,0,1,748,0,2971
1,1,0,1,257,0,2973
6,0.6,0,1,1481,0,2974
2,1,0,1,514,0,2975
2,1,0,1,238,0,2977
1,0.125,0,1,875,0,2979
3,1,0,1,622,0,2979
2,0.666666667,0,1,128,0,2980
11,0.846153846,0,1,1175,0,2981
3,0.75,0,1,514,0,2985
1,1,0,1,1063,0,2985
10,1,0,1,795,0,2986
67,1,30,6,1409,1,2986
1,1,0,1,440,0,2986
5,1,0,1,453,0,2986
4,1,0,1,360,0,2989
7,0.777777778,696,2,824.5,1,2989
2,1,0,1,114,0,2990
2,1,0,1,938,0,2994
8,0.727272727,54,3,877.3333333,1,2996
7,1,0,1,368,0,2996
2,0.2,0,1,462,0,2999
1,1,0,1,100,0,3000
25,1,0,1,640,0,3002
1,0.5,0,1,339,0,3002
11,0.647058824,0,1,1164,0,3002
9,0.75,0,1,270,0,3003
0,0,0,1,60,0,3004
7,1,0,1,651,0,3007
0,0,0,1,501,0,3011
6,1,0,1,733,0,3013
7,0.875,273,2,2317.5,1,3015
1,1,0,1,1045,0,3017
1,1,0,1,1320,0,3017
8,0.727272727,153,2,965,1,3017
3,1,0,1,1080,0,3020
38,0.974358974,0,1,741,0,3020
21,0.7,1699,2,966.5,1,3020
6,0.206896552,0,2,225,1,3020
0,0,0,1,346,0,3023
2,1,0,1,464,0,3024
6,0.857142857,0,1,953,0,3024
1,0.2,0,1,233,0,3024
14,0.933333333,0,1,1647,0,3026
0,0,0,1,558,0,3027
0,0,0,1,301,0,3028
5,0.714285714,0,1,626,0,3030
1,1,0,1,367,0,3030
0,0,0,1,1191,0,3030
1,0.333333333,0,1,446,0,3033
5,0.833333333,0,1,891,0,3036
27,0.9,1728,2,376.5,1,3038
1,1,0,1,384,0,3039
7,0.368421053,0,1,450,0,3041
2,1,0,1,406,0,3046
11,1,0,1,202,0,3047
3,1,0,1,539,0,3048
2,0.666666667,0,1,761,0,3049
3,0.75,0,1,128,0,3051
3,1,0,1,1152,0,3051
1,1,0,1,476,0,3053
0,0,0,1,349,0,3053
2,1,0,1,979,0,3054
1,0.018518519,0,1,137,0,3055
9,0.176470588,0,1,526,0,3056
0,0,0,1,425,0,3057
22,0.536585366,0,1,1869,0,3058
1,1,0,1,1301,0,3060
13,0.351351351,0,1,1547,0,3061
1,1,0,1,265,0,3063
5,0.833333333,0,1,1000,0,3063
7,0.777777778,0,1,573,0,3063
23,0.92,0,1,774,0,3064
5,0.833333333,0,1,165,0,3066
2,1,0,2,353.5,1,3067
1,1,0,1,478,0,3068
1,1,0,1,219,0,3068
8,0.615384615,0,1,934,0,3069
0,0,0,1,240,0,3073
4,0.8,0,1,194,0,3075
2,0.666666667,0,2,202.5,1,3075
1,1,0,1,274,0,3079
2,1,0,1,405,0,3080
0,0,0,1,461,0,3081
0,0,0,1,395,0,3081
1,0.5,0,1,86,0,3082
0,0,0,1,965,0,3085
2,1,0,1,380,0,3089
3,0.75,0,1,298,0,3089
6,0.461538462,0,1,1224,0,3094
9,1,795,2,518.5,1,3096
0,0,0,1,1632,0,3100
0,0,0,1,659,0,3100
2,1,0,1,275,0,3102
5,0.833333333,0,1,498,0,3103
3,0.15,0,1,914,0,3105
15,1,0,1,663,0,3106
0,0,0,1,224,0,3107
3,1,0,1,3682,0,3108
1,1,0,1,291,0,3109
3,0.428571429,0,1,307,0,3109
5,0.833333333,0,1,250,0,3109
3,0.75,0,1,598,0,3109
2,0.333333333,0,1,595,0,3109
5,0.714285714,0,1,932,0,3112
1,1,0,1,306,0,3118
0,0,0,1,738,0,3124
5,1,0,1,986,0,3124
1,1,0,1,366,0,3125
43,0.977272727,0,1,598,0,3126
0,0,0,1,167,0,3126
1,0.5,0,1,839,0,3126
5,0.833333333,0,1,2241,0,3127
2,0.4,0,2,708.5,1,3128
1,1,0,1,194,0,3128
3,0.5,0,1,1021,0,3128
0,0,0,1,198,0,3129
8,0.266666667,0,1,387,0,3130
3,0.75,0,1,1674,0,3132
0,0,0,1,1068,0,3134
2,0.133333333,0,1,61,0,3134
0,0,0,1,968,0,3135
3,0.333333333,0,1,236,0,3136
4,0.8,0,1,1215,0,3137
7,0.7,0,1,667,0,3139
1,0.333333333,0,1,312,0,3140
0,0,0,1,292,0,3141
3,0.75,0,1,963,0,3142
0,0,0,1,616,0,3142
2,0.058823529,0,1,665,0,3144
2,1,0,1,264,0,3145
0,0,0,1,1130,0,3145
0,0,43,2,431,1,3146
2,1,0,1,929,0,3149
2,1,0,1,537,0,3152
13,0.928571429,0,1,3079,0,3157
1,0.25,0,1,190,0,3157
1,1,0,1,253,0,3157
1,1,0,1,357,0,3158
2,0.5,0,1,707,0,3158
1,0.25,0,1,579,0,3164
16,0.695652174,0,1,1078,0,3168
33,0.970588235,0,1,542,0,3169
1,0.166666667,0,1,62,0,3171
5,0.714285714,0,1,633,0,3171
21,0.396226415,0,1,222,0,3175
2,0.142857143,72,3,680.3333333,1,3175
5,0.714285714,0,1,1439,0,3176
3,1,0,1,1726,0,3177
4,0.266666667,0,1,1333,0,3178
28,0.848484848,119,3,326,1,3179
3,1,0,2,774.5,1,3179
2,0.666666667,0,1,150,0,3180
2,0.666666667,0,1,451,0,3182
3,1,0,1,371,0,3185
13,0.8125,0,1,282,0,3185
2,0.2,0,1,139,0,3186
1,1,0,1,388,0,3186
1,1,0,1,542,0,3189
6,1,0,1,2806,0,3193
0,0,0,1,683,0,3194
5,1,0,1,401,0,3194
2,1,31,2,807,1,3199
5,0.833333333,0,1,323,0,3200
0,0,0,1,542,0,3200
3,0.75,0,1,657,0,3201
1,1,0,1,196,0,3202
1,0.2,0,1,434,0,3202
2,1,0,1,262,0,3202
20,0.64516129,0,1,249,0,3205
2,1,0,1,743,0,3206
2,1,0,1,327,0,3206
3,1,0,1,873,0,3208
0,0,0,1,777,0,3209
1,0.142857143,0,1,286,0,3209
0,0,0,1,398,0,3210
4,1,0,1,814,0,3211
3,1,0,1,498,0,3214
0,0,0,1,429,0,3218
4,1,0,1,737,0,3218
15,1,0,1,524,0,3220
1,1,0,1,278,0,3222
1,0.5,0,1,404,0,3225
1,1,0,1,406,0,3225
24,0.923076923,0,1,570,0,3225
1,0.058823529,0,1,74,0,3227
14,0.608695652,0,1,437,0,3230
3,1,0,1,601,0,3230
3,1,0,1,363,0,3231
7,0.466666667,34,3,349.3333333,1,3232
6,0.857142857,0,1,2871,0,3233
5,1,0,1,523,0,3234
0,0,0,1,1378,0,3235
2,1,0,1,115,0,3236
28,0.848484848,0,1,1219,0,3237
86,1,0,1,833,0,3237
5,0.294117647,1,3,471.3333333,1,3238
0,0,0,1,162,0,3240
6,1,0,1,810,0,3242
1,0.5,0,1,429,0,3244
1,0.333333333,1,3,478.3333333,1,3246
3,0.75,0,1,227,0,3246
2,1,0,1,1919,0,3248
4,0.666666667,0,1,97,0,3249
1,0.5,0,1,493,0,3250
3,1,0,1,757,0,3251
2,1,0,1,1284,0,3251
1,0.5,0,1,2204,0,3255
4,0.666666667,0,1,724,0,3256
5,0.555555556,0,1,166,0,3257
6,0.6,0,1,504,0,3258
2,1,0,1,664,0,3258
4,0.571428571,0,1,337,0,3259
0,0,0,1,73,0,3259
2,1,0,1,295,0,3261
14,1,0,1,2227,0,3266
1,1,0,1,297,0,3269
1,1,0,1,896,0,3270
3,1,0,1,1239,0,3271
2,0.4,0,1,77,0,3273
1,0.5,0,1,287,0,3275
31,0.885714286,1007,3,611.3333333,1,3276
6,0.857142857,0,1,570,0,3280
15,0.789473684,0,1,1070,0,3280
3,1,0,1,1348,0,3284
2,0.5,0,1,656,0,3285
0,0,0,1,1881,0,3285
3,1,0,1,762,0,3286
14,0.777777778,482,2,776,1,3287
1,0.5,0,1,455,0,3289
39,0.906976744,66,2,1441.5,1,3290
3,0.75,0,1,327,0,3290
12,0.923076923,0,1,1556,0,3292
18,0.857142857,0,1,1677,0,3293
2,1,0,1,486,0,3293
2,1,0,1,2789,0,3295
2,1,0,1,1799,0,3296
0,0,0,1,180,0,3297
12,0.52173913,0,1,1744,0,3297
0,0,0,2,253,1,3299
2,0.5,0,1,201,0,3301
2,0.666666667,0,1,119,0,3301
4,0.666666667,0,1,1891,0,3303
28,0.933333333,0,1,327,0,3305
2,0.666666667,0,1,499,0,3306
4,0.8,0,1,1174,0,3307
3,1,465,2,1219,1,3310
11,0.916666667,0,1,1249,0,3311
0,0,0,1,664,0,3311
7,0.875,0,1,728,0,3311
4,0.8,0,1,419,0,3313
4,0.8,0,1,201,0,3314
36,0.642857143,0,1,2651,0,3315
4,0.8,0,1,546,0,3315
11,0.733333333,0,1,561,0,3315
3,1,0,1,307,0,3316
3,0.428571429,0,1,683,0,3316
8,0.8,0,1,480,0,3317
2,1,0,1,1144,0,3317
1,0.055555556,0,1,386,0,3317
6,0.666666667,0,1,597,0,3318
12,1,0,1,326,0,3318
3,1,0,1,207,0,3318
1,1,0,1,283,0,3319
1,0.5,0,1,677,0,3319
29,0.878787879,0,1,6161,0,3319
2,1,0,1,995,0,3319
1,1,0,1,396,0,3320
2,0.666666667,0,1,690,0,3320
3,1,0,1,1492,0,3320
5,0.714285714,0,1,1068,0,3320
5,1,0,1,507,0,3321
3,1,0,1,1048,0,3322
0,0,0,1,452,0,3325
14,0.933333333,0,1,385,0,3327
25,0.961538462,0,1,2455,0,3328
0,0,0,1,1349,0,3329
1,0.5,0,1,853,0,3330
4,1,0,1,386,0,3332
1,1,0,1,233,0,3333
13,0.866666667,0,1,253,0,3334
1,0.166666667,0,1,617,0,3334
12,0.705882353,0,1,2455,0,3337
3,0.6,220,2,438.5,1,3339
6,1,0,1,743,0,3341
1,0.1,0,1,981,0,3341
1,0.2,0,1,1082,0,3343
2,0.5,0,1,238,0,3345
44,0.977777778,0,1,3571,0,3345
3,1,0,1,676,0,3346
18,0.666666667,0,1,249,0,3347
3,1,0,1,434,0,3348
12,0.923076923,264,4,607,1,3350
1,0.5,0,1,553,0,3352
11,0.611111111,243,5,574.8,1,3354
20,1,0,1,517,0,3354
4,0.666666667,0,1,513,0,3359
5,0.714285714,0,1,314,0,3361
6,0.857142857,0,1,255,0,3364
16,0.888888889,0,1,248,0,3365
4,1,0,1,230,0,3367
2,1,0,1,755,0,3369
5,1,0,1,389,0,3370
1,1,0,1,537,0,3375
3,0.75,0,1,1872,0,3376
4,0.571428571,0,1,1185,0,3376
1,1,0,1,529,0,3378
7,0.777777778,0,1,913,0,3379
4,1,0,1,571,0,3380
5,0.833333333,0,1,1540,0,3381
15,0.441176471,0,1,680,0,3383
6,0.545454545,124,4,273.75,1,3383
1,1,0,1,216,0,3383
10,0.909090909,136,2,303.5,1,3384
1,1,0,1,629,0,3388
2,0.666666667,0,1,202,0,3388
4,0.571428571,0,1,707,0,3388
8,0.8,0,1,741,0,3393
3,0.3,1,2,191.5,1,3394
2,0.222222222,0,1,118,0,3394
9,1,0,1,536,0,3394
29,0.935483871,0,1,366,0,3395
3,1,3,2,565.5,1,3396
1,0.5,0,1,794,0,3397
1,1,0,1,389,0,3397
6,0.857142857,0,1,1228,0,3397
4,1,0,1,502,0,3397
4,1,0,1,286,0,3399
11,0.611111111,705,3,338,1,3402
1,0.5,0,1,418,0,3402
0,0,0,1,1201,0,3404
5,1,0,1,868,0,3405
7,1,0,1,839,0,3406
4,0.8,0,1,1310,0,3406
1,1,0,1,498,0,3408
2,1,0,1,1215,0,3410
28,0.571428571,0,1,800,0,3413
2,1,0,1,2084,0,3413
1,0.25,0,1,178,0,3414
1,1,0,1,524,0,3414
1,0.5,0,1,418,0,3415
0,0,0,1,226,0,3415
3,1,0,1,300,0,3416
9,0.9,0,1,804,0,3416
3,1,0,1,1029,0,3416
2,1,0,1,231,0,3418
1,1,0,1,788,0,3421
5,1,0,1,474,0,3422
0,0,0,1,250,0,3422
3,1,0,1,1791,0,3425
3,0.6,0,1,153,0,3426
5,1,0,1,384,0,3428
1,0.5,0,1,555,0,3428
10,1,1357,2,758.5,1,3429
1,1,0,1,1099,0,3430
3,0.75,0,1,743,0,3430
2,0.4,0,1,1082,0,3430
7,1,0,1,812,0,3431
49,1,0,1,1075,0,3432
4,1,0,1,993,0,3437
2,0.666666667,0,1,432,0,3439
0,0,0,1,363,0,3440
1,0.083333333,0,1,882,0,3445
11,0.366666667,39,2,793.5,1,3446
0,0,0,1,382,0,3446
1,1,0,1,560,0,3448
1,1,0,1,101,0,3449
2,0.5,0,1,365,0,3450
3,1,0,1,459,0,3451
0,0,0,1,239,0,3455
7,0.875,0,1,2640,0,3455
0,0,0,1,591,0,3456
1,0.2,0,1,567,0,3456
4,1,0,1,204,0,3456
2,1,0,1,1903,0,3457
1,1,0,1,428,0,3462
5,0.714285714,0,1,174,0,3463
9,1,0,1,745,0,3463
17,1,0,1,1134,0,3468
4,0.571428571,0,1,1102,0,3469
1,0.5,0,1,326,0,3472
2,0.111111111,0,1,51,0,3473
14,1,0,3,540.3333333,1,3473
2,0.666666667,0,1,2428,0,3473
2,1,0,1,184,0,3473
1,1,0,1,131,0,3474
8,0.888888889,0,1,438,0,3477
0,0,0,1,118,0,3477
2,0.666666667,0,1,863,0,3478
1,0.111111111,0,1,61,0,3478
6,0.857142857,0,1,704,0,3478
2,1,0,1,1221,0,3478
2,1,0,2,315.5,1,3479
1,1,0,1,949,0,3481
2,1,0,1,631,0,3482
6,1,0,1,421,0,3482
2,1,0,1,780,0,3486
5,1,0,1,639,0,3486
1,1,0,1,376,0,3488
1,0.2,0,1,663,0,3489
6,0.75,0,1,641,0,3491
0,0,0,1,66,0,3493
5,1,0,1,166,0,3493
1,1,0,1,1748,0,3493
5,0.714285714,0,1,954,0,3495
6,1,0,1,374,0,3495
1,1,0,1,248,0,3497
1,0.083333333,0,1,746,0,3498
0,0,0,1,259,0,3501
0,0,3,1,780.5,0,3501
3,0.375,0,1,258,0,3502
1,1,0,1,419,0,3505
